accuracy,brier,dataset,detector_triggered,ece,intensity,macro_f1,method,nll,num_nodes,runtime_seconds,seed,shift
0.9194956353055286,0.29251475819841805,coauthor_cs,,0.3514678257509557,0.0,0.7965451173543323,source_only,0.7291093679504396,2500,1.0599964298307896e-05,0,clean
0.9224054316197866,0.28314562627829476,coauthor_cs,,0.34208888091720274,0.0,0.799974841619953,entropy_all_nodes,0.7082537465748132,2500,1.8823877000249922,0,clean
0.9224054316197866,0.28066657071737566,coauthor_cs,False,0.3383180128481481,0.0,0.7999626134850898,full_method,0.7023303773724554,2500,21.878210099996068,0,clean
0.36711930164888457,0.8874385301603283,coauthor_cs,,0.17544240534629998,0.1,0.15673655702070236,source_only,2.852816451342605,2500,2.9699993319809437e-05,0,feature_noise
0.37099903006789525,0.8807620050898246,coauthor_cs,,0.17528946323529432,0.1,0.15835364457631687,entropy_all_nodes,2.8310131627613973,2500,1.7996997999725863,0,feature_noise
0.37293889427740057,0.8773628394960258,coauthor_cs,False,0.17627377418116358,0.1,0.15760002947828855,full_method,2.821624184331139,2500,21.533706399961375,0,feature_noise
0.9209505334626577,0.2900805596027888,coauthor_cs,,0.34897744538317754,0.15,0.7984936815558655,source_only,0.7229718269457183,2500,1.2299977242946625e-05,0,edge_drop
0.9219204655674103,0.28072433692148874,coauthor_cs,,0.3375866540030845,0.15,0.8009931124935584,entropy_all_nodes,0.7021223792248424,2500,1.6948124000336975,0,edge_drop
0.9224054316197866,0.2783117983454594,coauthor_cs,False,0.33437379407397605,0.15,0.8011149279353079,full_method,0.6963506313884648,2500,21.134413699968718,0,edge_drop
0.8874878758486906,0.34632455237591947,coauthor_cs,,0.36612588144738506,0.1,0.7181124935892723,source_only,0.8561358404619342,2500,2.2099935449659824e-05,0,edge_add
0.8899127061105723,0.3363745727353815,coauthor_cs,,0.35614060709337886,0.1,0.7226585347210486,entropy_all_nodes,0.8339366037183028,2500,1.841288199997507,0,edge_add
0.8889427740058196,0.33315200460858274,coauthor_cs,False,0.3506042394289406,0.1,0.7189193412922663,full_method,0.826478137490821,2500,22.178992599947378,0,edge_add
0.9088263821532493,0.2871146351583925,coauthor_cs,,0.32424587298496355,0.0,0.7957701070204476,source_only,0.7132369112932883,2500,1.6900012269616127e-05,1,clean
0.9107662463627546,0.2771867948044096,coauthor_cs,,0.3125233021604145,0.0,0.796229898257179,entropy_all_nodes,0.6916154426988241,2500,1.9300638999557123,1,clean
0.9122211445198836,0.2744247119082964,coauthor_cs,False,0.30956052423485864,0.0,0.7972952640705131,full_method,0.6853064717365885,2500,22.43496999994386,1,clean
0.3855480116391853,0.8520488576047333,coauthor_cs,,0.17603543332703542,0.1,0.1470509168159854,source_only,2.861117311659179,2500,1.5700003132224083e-05,1,feature_noise
0.3937924345295829,0.846532442280939,coauthor_cs,,0.17622783820022142,0.1,0.14767142144608977,entropy_all_nodes,2.843871902476924,2500,1.8120804000645876,1,feature_noise
0.3957322987390883,0.8428683707594161,coauthor_cs,False,0.17887270974877884,0.1,0.1471900098192388,full_method,2.8306596386325533,2500,21.660643400042318,1,feature_noise
0.9107662463627546,0.28462644116889424,coauthor_cs,,0.3213843634850502,0.15,0.8022120141239786,source_only,0.7072144364614429,2500,2.989999484270811e-05,1,edge_drop
0.9127061105722599,0.27488546015395704,coauthor_cs,,0.30979988796180363,0.15,0.8039969481565458,entropy_all_nodes,0.6858521397168401,2500,1.6923138999845833,1,edge_drop
0.9117361784675073,0.2722058400980085,coauthor_cs,False,0.3045112554404619,0.15,0.7996194766392553,full_method,0.6797000641882756,2500,20.914105499978177,1,edge_drop
0.8743937924345296,0.33633326146431386,coauthor_cs,,0.3287609604638017,0.1,0.7112986875310766,source_only,0.8361860334475538,2500,2.1600048057734966e-05,1,edge_add
0.876333656644035,0.3258357758349633,coauthor_cs,,0.3168421926041796,0.1,0.7140884427631015,entropy_all_nodes,0.8134454353142786,2500,1.907338900025934,1,edge_add
0.8758486905916586,0.3225198584000713,coauthor_cs,False,0.31122097797028625,0.1,0.7150137644080405,full_method,0.8060274695107364,2500,21.811489599989727,1,edge_add
0.9190106692531523,0.28131002067207556,coauthor_cs,,0.3259423707229728,0.0,0.8024513804742757,source_only,0.6906123895625029,2500,3.0499999411404133e-05,2,clean
0.9180407371483996,0.2744407109525265,coauthor_cs,,0.31457910680586376,0.0,0.7952453422258379,entropy_all_nodes,0.6748411478191454,2500,1.7770543999504298,2,clean
0.9170708050436469,0.2729677924203708,coauthor_cs,False,0.31067315475386525,0.0,0.7949799072583154,full_method,0.6710347019962628,2500,21.60358560003806,2,clean
0.42919495635305527,0.8063387475001161,coauthor_cs,,0.13423039967876388,0.1,0.1953212439137097,source_only,2.615024914666508,2500,2.6999972760677338e-05,2,feature_noise
0.4466537342386033,0.7963802201225438,coauthor_cs,,0.13338033424121187,0.1,0.2013530510742566,entropy_all_nodes,2.5842407644183583,2500,1.8351568001089618,2,feature_noise
0.4515033947623666,0.7902606386742111,coauthor_cs,False,0.1402331683183822,0.1,0.20100148596234638,full_method,2.5661798103348246,2500,22.097106599947438,2,feature_noise
0.9165858389912707,0.27872272458478864,coauthor_cs,,0.3195889874140747,0.15,0.8014261975849102,source_only,0.685385500990187,2500,1.479999627918005e-05,2,edge_drop
0.9151309408341416,0.27192484601169714,coauthor_cs,,0.3076844228444683,0.15,0.7976745560941918,entropy_all_nodes,0.6697069955161798,2500,1.7521086999913678,2,edge_drop
0.9161008729388943,0.27052699895473353,coauthor_cs,False,0.3057874932587112,0.15,0.7994308708202059,full_method,0.6660224148026621,2500,23.061718999990262,2,edge_drop
0.8811833171677983,0.32825586616371183,coauthor_cs,,0.3274665617791635,0.1,0.7150088520470276,source_only,0.8015317558683266,2500,2.019992098212242e-05,2,edge_add
0.8806983511154219,0.3206254025233259,coauthor_cs,,0.31611862326252327,0.1,0.7086401713517749,entropy_all_nodes,0.7841617081425382,2500,2.06236560002435,2,edge_add
0.8826382153249273,0.3184884904061331,coauthor_cs,False,0.31437503907469,0.1,0.7115463366864222,full_method,0.7790632173872774,2500,23.560027500032447,2,edge_add
0.9134529147982062,0.6555544258225384,amazon_photo,,0.647680420439806,0.0,0.33860114661937957,source_only,1.4143951467569391,2500,2.310005947947502e-05,0,clean
0.9134529147982062,0.6539038608965239,amazon_photo,,0.646512129577352,0.0,0.33860114661937957,entropy_all_nodes,1.4103603552484447,2500,0.3282957000192255,0,clean
0.9134529147982062,0.6535155474481088,amazon_photo,False,0.6462350236066928,0.0,0.33860114661937957,full_method,1.4094176910433254,2500,3.2980266999220476,0,clean
0.3358744394618834,0.8411794641168037,amazon_photo,,0.29861716533616345,0.1,0.12530949133778982,source_only,1.6983264172054573,2500,1.6400008462369442e-05,0,feature_noise
0.32869955156950675,0.8487022536907876,amazon_photo,,0.3049487161017951,0.1,0.1237287348133881,entropy_all_nodes,1.7120361082307176,2500,0.3533856999129057,0,feature_noise
0.3183856502242152,0.8584915744065772,amazon_photo,False,0.31353499693130915,0.1,0.12154907542668694,full_method,1.7313095715106108,2500,3.386590600013733,0,feature_noise
0.9053811659192825,0.7082449161559607,amazon_photo,,0.6767589624852606,0.15,0.3336267263341378,source_only,1.5478168176029479,2500,1.3999990187585354e-05,0,edge_drop
0.9053811659192825,0.7076717437354998,amazon_photo,,0.676334782893265,0.15,0.3336267263341378,entropy_all_nodes,1.5461768781054888,2500,0.31098429998382926,0,edge_drop
0.9053811659192825,0.7076242709663398,amazon_photo,False,0.6762816475645209,0.15,0.3336267263341378,full_method,1.5460518886047692,2500,3.2958458999637514,0,edge_drop
0.899103139013453,0.7162276219089622,amazon_photo,,0.6761944006128762,0.1,0.33153393182604474,source_only,1.5667916923394727,2500,4.100031219422817e-06,0,edge_add
0.8986547085201794,0.7156684910675244,amazon_photo,,0.6753408692759826,0.1,0.3313280468895605,entropy_all_nodes,1.5651748680312094,2500,0.36362089996691793,0,edge_add
0.8986547085201794,0.7155745370310768,amazon_photo,False,0.675259500085102,0.1,0.3313280468895605,full_method,1.5649205580354977,2500,3.4079131999751553,0,edge_add
0.8439461883408071,0.6605065464354857,amazon_photo,,0.5834412301724997,0.0,0.22564175610363438,source_only,1.43993655059387,2500,9.899958968162537e-06,1,clean
0.8457399103139014,0.6571552849816287,amazon_photo,,0.5827163849853716,0.0,0.2264860339998864,entropy_all_nodes,1.4324478265063358,2500,0.3198626000666991,1,clean
0.8457399103139014,0.6559383714479303,amazon_photo,False,0.5818059807371097,0.0,0.2264860339998864,full_method,1.429803827434813,2500,3.5455562999704853,1,clean
0.4053811659192825,0.7492020374551156,amazon_photo,,0.16368046778680487,0.1,0.11555418930538211,source_only,1.5729182287954289,2500,1.6700010746717453e-05,1,feature_noise
0.4062780269058296,0.7470283360513124,amazon_photo,,0.16625985934255824,0.1,0.11518486670859482,entropy_all_nodes,1.5641902882302412,2500,0.3336488000350073,1,feature_noise
0.4022421524663677,0.7522486350874791,amazon_photo,False,0.1769025158974183,0.1,0.11558000469765176,full_method,1.5719583456936435,2500,3.38105949992314,1,feature_noise
0.8466367713004485,0.7276089449410765,amazon_photo,,0.6327418528094488,0.15,0.2283435324072896,source_only,1.599779629485492,2500,1.2399978004395962e-05,1,edge_drop
0.8466367713004485,0.7268308685222988,amazon_photo,,0.6321922443925475,0.15,0.2283435324072896,entropy_all_nodes,1.5976174719365346,2500,0.3163884000387043,1,edge_drop
0.8466367713004485,0.7267468546664927,amazon_photo,False,0.6321303669884518,0.15,0.2283435324072896,full_method,1.5973916058456734,2500,3.241231100051664,1,edge_drop
0.8430493273542601,0.7330361146949403,amazon_photo,,0.6321484900725538,0.1,0.22141299643566978,source_only,1.6143289744331288,2500,7.900060154497623e-06,1,edge_add
0.8426008968609865,0.7322838707523216,amazon_photo,,0.6311691180239085,0.1,0.22114844037541406,entropy_all_nodes,1.6122197039127104,2500,0.3431747000431642,1,edge_add
0.8426008968609865,0.7321521587632877,amazon_photo,False,0.6310755391543688,0.1,0.22114844037541406,full_method,1.611857808472529,2500,3.467670400044881,1,edge_add
0.9044843049327355,0.6798824143343958,amazon_photo,,0.6567741088325029,0.0,0.3292012609830661,source_only,1.4804533471642938,2500,1.4199991710484028e-05,2,clean
0.9049327354260089,0.677391022393495,amazon_photo,,0.6555314552854443,0.0,0.3297338445867858,entropy_all_nodes,1.474247892301045,2500,0.3432365000480786,2,clean
0.9053811659192825,0.6768088907870918,amazon_photo,False,0.655587474706304,0.0,0.33004018886720127,full_method,1.4728618279031684,2500,3.379655599943362,2,clean
0.3650224215246637,0.8053766241505347,amazon_photo,,0.19386962407212624,0.1,0.12928270535942388,source_only,1.7184962329418247,2500,2.2300053387880325e-05,2,feature_noise
0.36905829596412554,0.8009480815469077,amazon_photo,,0.18977632409826772,0.1,0.1307325695954954,entropy_all_nodes,1.7067716882696549,2500,0.3292871000012383,2,feature_noise
0.3668161434977579,0.8037784414057534,amazon_photo,False,0.19214050269733224,0.1,0.13008881020260826,full_method,1.7123774419121554,2500,3.4005293999798596,2,feature_noise
0.8955156950672646,0.7281011426430052,amazon_photo,,0.6803459413369876,0.15,0.3314640316175363,source_only,1.6085311561465012,2500,1.2999982573091984e-05,2,edge_drop
0.8959641255605382,0.7274227124602194,amazon_photo,,0.6803289445558697,0.15,0.3317519383241556,entropy_all_nodes,1.606593139597967,2500,0.302104500005953,2,edge_drop
0.8959641255605382,0.727353278832533,amazon_photo,False,0.680260063571914,0.15,0.3317519383241556,full_method,1.6064506915407502,2500,3.329720599926077,2,edge_drop
0.8932735426008969,0.7352488514367841,amazon_photo,,0.6835702508170962,0.1,0.3300058482753688,source_only,1.6266754302211621,2500,1.109996810555458e-05,2,edge_add
0.8932735426008969,0.734588168431514,amazon_photo,,0.6831272882166262,0.1,0.33042454453894443,entropy_all_nodes,1.6247597881584708,2500,0.37891109997872263,2,edge_add
0.8932735426008969,0.7344689844422904,amazon_photo,False,0.6830359418893813,0.1,0.3302118578425202,full_method,1.6244767141422087,2500,3.5527009000070393,2,edge_add
