delta_t,drift_high,drift_low,drift_mid,intensity,phi_t,seed,shift,step
0.0,0.0,0.0,0.0,0.45,0.0,0,feature_noise,0
0.0009013182028116221,0.0008578142349232598,0.0009609586657048919,0.0008851817078067148,0.45,0.0,0,feature_noise,1
0.001793952935319106,0.0017061895938864646,0.0019142396490575697,0.0017614295630132837,0.45,0.0,0,feature_noise,2
0.0026780892124960896,0.002544955075188704,0.002860443099762744,0.0026288694625368203,0.45,0.0,0,feature_noise,3
0.003553916614831546,0.003374411993930626,0.0037996272656167784,0.0034877105849472345,0.45,0.0,0,feature_noise,4
0.004420932305061465,0.004194434917524248,0.004730842497012833,0.004337519500647313,0.45,0.0,0,feature_noise,5
0.005279830721329648,0.005005105190727943,0.005655500534025304,0.005178886439235697,0.45,0.0,0,feature_noise,6
0.006131218955050792,0.0058065473948408775,0.006572754558278993,0.006014354912032505,0.45,0.0033333333333333335,0,feature_noise,7
0.0069797489934999195,0.006597305223496774,0.007486183961192605,0.00685575779581038,0.45,0.006666666666666667,0,feature_noise,8
0.007821958267224796,0.007377942761503942,0.008399658969153623,0.007688273071016827,0.45,0.006666666666666667,0,feature_noise,9
0.008655523916453819,0.008149214655202575,0.009305391923732032,0.00851196517042685,0.45,0.006666666666666667,0,feature_noise,10
0.00948035440607801,0.008911029822702976,0.010203315833029136,0.009326717562501918,0.45,0.006666666666666667,0,feature_noise,11
0.010296649317744802,0.009663235431885409,0.01109397938004597,0.01013273314130303,0.45,0.006666666666666667,0,feature_noise,12
0.011104336396236722,0.01040630366008699,0.011976742556564779,0.010929962972058394,0.45,0.006666666666666667,0,feature_noise,13
0.011903443328554753,0.011140046776708545,0.012851863690916732,0.01171841951803898,0.45,0.006666666666666667,0,feature_noise,14
0.012694114558178149,0.011864416365037767,0.013719688733507707,0.012498238575988974,0.45,0.006666666666666667,0,feature_noise,15
0.013476362227518393,0.0125799059965781,0.014579687563404997,0.013269493122572085,0.45,0.006666666666666667,0,feature_noise,16
0.014250236929215454,0.013286166658739496,0.01543238263847757,0.014032161490429296,0.45,0.006666666666666667,0,feature_noise,17
0.015015571131570852,0.013983383376937941,0.016277187311697805,0.01478614270607681,0.45,0.006666666666666667,0,feature_noise,18
0.0157787621066147,0.014671717208759039,0.017114548524407858,0.015550020586677205,0.45,0.01,0,feature_noise,19
0.016534672985349236,0.015350075723701284,0.01794532061858578,0.016308622613760648,0.45,0.01,0,feature_noise,20
0.017282310786341164,0.01601973184549188,0.01876839934280672,0.01705880117072489,0.45,0.01,0,feature_noise,21
0.01802612424119036,0.016680251922045808,0.0195840809393254,0.01781403986219987,0.45,0.013333333333333334,0,feature_noise,22
0.018761948705677784,0.017330051306744254,0.020392455187022596,0.018563339623266506,0.45,0.013333333333333334,0,feature_noise,23
0.01948965436158767,0.017971569885893435,0.021193034105903452,0.019304359092966128,0.45,0.013333333333333334,0,feature_noise,24
0.020209084510262265,0.018604342270604257,0.021985908164133594,0.020037003096048944,0.45,0.013333333333333334,0,feature_noise,25
0.020920374666626034,0.01922834069214685,0.022771438431496316,0.020761344876234933,0.45,0.013333333333333334,0,feature_noise,26
0.021623694435737195,0.019843798124421053,0.023549701469280482,0.02147758371351005,0.45,0.013333333333333334,0,feature_noise,27
0.022318852128329698,0.020450618588849,0.024320355132559368,0.022185582663580727,0.45,0.013333333333333334,0,feature_noise,28
0.023006202973188783,0.021049007439526646,0.025083981902650487,0.022885619577389216,0.45,0.013333333333333334,0,feature_noise,29
0.023685534170982476,0.02163903292522351,0.02584000730717617,0.023577562280547748,0.45,0.013333333333333334,0,feature_noise,30
0.02435699996357858,0.022220729949967932,0.026588837332156112,0.02426143260861169,0.45,0.013333333333333334,0,feature_noise,31
0.02502055519517654,0.022794080326539068,0.02733026757599688,0.024937317682993676,0.45,0.013333333333333334,0,feature_noise,32
0.025676498105528894,0.023359620491046895,0.028064536069728918,0.025605337755810864,0.45,0.013333333333333334,0,feature_noise,33
0.026324558073736386,0.02391685478923178,0.028791433669434263,0.026265385762543114,0.45,0.013333333333333334,0,feature_noise,34
0.026965035570568174,0.024466204618295073,0.0295112087087831,0.02691769338462635,0.45,0.013333333333333334,0,feature_noise,35
0.027598055595133692,0.025007869810117933,0.030223914471927626,0.02756238250335552,0.45,0.013333333333333334,0,feature_noise,36
0.02822346325566198,0.0255415728202103,0.030929445917051157,0.028199371029724474,0.45,0.013333333333333334,0,feature_noise,37
0.028841568142561114,0.026067701438804325,0.031628150940882005,0.02882885204799701,0.45,0.013333333333333334,0,feature_noise,38
0.02945226687139335,0.026585982326981616,0.03231995903401774,0.029450859253180695,0.45,0.013333333333333334,0,feature_noise,39
0.03005572147558651,0.02709698268927352,0.03300468692091074,0.030065494816575278,0.45,0.013333333333333334,0,feature_noise,40
0.030652059795047593,0.0276008206022752,0.03368254171044227,0.030672817072425307,0.45,0.013333333333333334,0,feature_noise,41
0.031241007223076916,0.028096465635414902,0.034353837923099206,0.031272718110716635,0.45,0.013333333333333334,0,feature_noise,42
0.031822937612542436,0.028585058843341282,0.035018247960792226,0.03186550603349381,0.45,0.013333333333333334,0,feature_noise,43
0.03239783822022887,0.02906630145487299,0.03567608249345455,0.032451130712359055,0.45,0.013333333333333334,0,feature_noise,44
0.03296574242648923,0.02954033125490174,0.036327255374068446,0.033029640650497516,0.45,0.013333333333333334,0,feature_noise,45
0.033526853643654375,0.030007414842576074,0.03697190472470602,0.033601241363681034,0.45,0.013333333333333334,0,feature_noise,46
0.03408100361787288,0.030467352095131184,0.03760982064242813,0.03416583811605933,0.45,0.013333333333333334,0,feature_noise,47
0.034628375490653195,0.03092042040469123,0.03824113568891396,0.034723570378354385,0.45,0.013333333333333334,0,feature_noise,48
0.035169132595210706,0.031366700261870384,0.03886619815546166,0.03527449936830007,0.45,0.013333333333333334,0,feature_noise,49
0.035703365953714226,0.03180631506323961,0.03948499135093697,0.03581879144696609,0.45,0.013333333333333334,0,feature_noise,50
0.03623114042528438,0.032239408357184085,0.04009757772138334,0.03635643519728571,0.45,0.013333333333333334,0,feature_noise,51
0.03675239412186282,0.03266584052988064,0.04070391827946096,0.03688742355624686,0.45,0.013333333333333334,0,feature_noise,52
0.03726686706421386,0.03308509202750798,0.041303797980829726,0.037411711184303864,0.45,0.013333333333333334,0,feature_noise,53
0.03777503724945186,0.03349811251810608,0.041897411709150956,0.03792958752109854,0.45,0.013333333333333334,0,feature_noise,54
0.038277155322509006,0.0339050678324484,0.0424852558742832,0.038441142260795425,0.45,0.013333333333333334,0,feature_noise,55
0.038773243559285984,0.034306226977468546,0.043066954935485624,0.03894654876490378,0.45,0.013333333333333334,0,feature_noise,56
0.0392630628364686,0.03470089829187084,0.043642595296276454,0.03944569492125849,0.45,0.013333333333333334,0,feature_noise,57
0.03974697776285715,0.03508978974434851,0.04421238281041928,0.03993876073380365,0.45,0.013333333333333334,0,feature_noise,58
0.040229864981564334,0.035482823138199726,0.044781147442723546,0.04042562436376973,0.45,0.02,0,feature_noise,59
0.0,0.0,0.0,0.0,0.35,0.0,0,edge_add,0
0.000639193127602448,0.000633255567922042,0.0006020585787850363,0.0006822652361002657,0.35,0.0,0,edge_add,1
0.001277205051518478,0.0012650131713457524,0.0012030836941290257,0.0013635182890806563,0.35,0.0,0,edge_add,2
0.0019141625580071746,0.0018950923484329918,0.0018031747104471085,0.0020442206151414233,0.35,0.0,0,edge_add,3
0.0025501327683659833,0.0025237142081318,0.002402275407744514,0.0027244086892216357,0.35,0.0,0,edge_add,4
0.003185152151515269,0.003150888546414987,0.0030004968724125503,0.00340407103571827,0.35,0.0,0,edge_add,5
0.003818973923209771,0.0037763654472044994,0.0035977567302729607,0.004082799592151853,0.35,0.0,0,edge_add,6
0.004451675159346487,0.0044002628457491255,0.004194071498149321,0.004760691134141015,0.35,0.0,0,edge_add,7
0.005082912533225903,0.005022213932221242,0.004788979085479594,0.005437544581976872,0.35,0.0,0,edge_add,8
0.005713533664804278,0.005642452428450739,0.005384624346651101,0.006113524219310995,0.35,0.0033333333333333335,0,edge_add,9
0.006342767742035497,0.006259565804069056,0.005979142203650589,0.006789595218386846,0.35,0.0033333333333333335,0,edge_add,10
0.006970412480226266,0.0068745941311502134,0.006572256059349524,0.007464387250179061,0.35,0.0033333333333333335,0,edge_add,11
0.0075966363229214755,0.007487788355761582,0.0071641289663282315,0.008137991646674614,0.35,0.0033333333333333335,0,edge_add,12
0.008221407713499551,0.008098978259278633,0.007754772627626139,0.008810472253593882,0.35,0.0033333333333333335,0,edge_add,13
0.008844643596213139,0.00870802145227545,0.008343995062125686,0.009481914274238279,0.35,0.0033333333333333335,0,edge_add,14
0.009466248584919623,0.009314952761002915,0.008931833890962193,0.010151959102793762,0.35,0.0033333333333333335,0,edge_add,15
0.010086277021304565,0.009919763866848008,0.009518285509737434,0.010820781687328251,0.35,0.0033333333333333335,0,edge_add,16
0.010704707189024018,0.010522434802860303,0.010103337652172195,0.011488349112039553,0.35,0.0033333333333333335,0,edge_add,17
0.01132152123605031,0.011122983874541137,0.010686977785226981,0.012154602048382812,0.35,0.0033333333333333335,0,edge_add,18
0.011936486116254566,0.011721025657466577,0.011268954553172228,0.012819478138124896,0.35,0.0033333333333333335,0,edge_add,19
0.012551332012351998,0.012321677405030651,0.011849448595292245,0.013482870036733097,0.35,0.006666666666666667,0,edge_add,20
0.013166566303154529,0.012924840968846385,0.012428393770870239,0.014146464169746964,0.35,0.006666666666666667,0,edge_add,21
0.013779957835507117,0.013525711126081585,0.013005653285372176,0.01480850909506759,0.35,0.006666666666666667,0,edge_add,22
0.014391576899881686,0.0141244211430398,0.013581311875306534,0.015468997681298724,0.35,0.006666666666666667,0,edge_add,23
0.015001304720814327,0.01472070268104797,0.014155286437880887,0.016127925043514124,0.35,0.006666666666666667,0,edge_add,24
0.015608957972706524,0.015314558928797517,0.014727424804424016,0.016784890184898038,0.35,0.006666666666666667,0,edge_add,25
0.016214930136590144,0.015906243912925833,0.015298062745900398,0.017440483750944202,0.35,0.006666666666666667,0,edge_add,26
0.016818909707329428,0.016495496231254236,0.01586698647616791,0.01809424641456614,0.35,0.006666666666666667,0,edge_add,27
0.017420827674932582,0.017082159952745646,0.016433985169404197,0.018746337902647903,0.35,0.006666666666666667,0,edge_add,28
0.018020680018044983,0.01766627824679956,0.016999253288075167,0.019396508519260225,0.35,0.006666666666666667,0,edge_add,29
0.01861821102940131,0.018247716263607217,0.017562446441373725,0.02004447038322299,0.35,0.006666666666666667,0,edge_add,30
0.01921352099350308,0.018826401749247657,0.018123665796053512,0.020690495435208067,0.35,0.006666666666666667,0,edge_add,31
0.019806587056504326,0.0194023247003986,0.01868294596847564,0.021334490500638736,0.35,0.006666666666666667,0,edge_add,32
0.02039758378146339,0.019975833359397677,0.019240459467838256,0.02197645851715424,0.35,0.006666666666666667,0,edge_add,33
0.02098642567960966,0.020546543875663015,0.019795984481838502,0.02261674868132746,0.35,0.006666666666666667,0,edge_add,34
0.021574858450568685,0.021114592317878822,0.020355256469742455,0.023254726564084782,0.35,0.01,0,edge_add,35
0.02216153429795979,0.021679103070221695,0.020914557195922168,0.0238909426277355,0.35,0.01,0,edge_add,36
0.02274629641934493,0.02224071838419628,0.021471784659743642,0.024526386214094864,0.35,0.013333333333333334,0,edge_add,37
0.023330462804240077,0.022798413654607885,0.02202663185196463,0.02516634290614772,0.35,0.013333333333333334,0,edge_add,38
0.023912270939675555,0.023353132376342067,0.022579374649444817,0.02580430579323978,0.35,0.013333333333333334,0,edge_add,39
0.02449177150345072,0.023904976378753995,0.02313015304408972,0.02644018508750845,0.35,0.013333333333333334,0,edge_add,40
0.0250687589796396,0.024453698592849182,0.023678805094708433,0.027073773251361177,0.35,0.013333333333333334,0,edge_add,41
0.025643544460728362,0.024999563388002688,0.02422562094373648,0.02770544905044592,0.35,0.013333333333333334,0,edge_add,42
0.026215985367939527,0.025542584482545982,0.024770467316152622,0.02833490430511998,0.35,0.013333333333333334,0,edge_add,43
0.0267858915661963,0.026082434867990667,0.02531307409668604,0.028962165733912193,0.35,0.013333333333333334,0,edge_add,44
0.027353143795976715,0.026619100258896022,0.0258534889602392,0.029586842168794925,0.35,0.013333333333333334,0,edge_add,45
0.027918365489875658,0.027152949180622388,0.02639226259279559,0.030209884696209,0.35,0.013333333333333334,0,edge_add,46
0.02848100065645757,0.027683645372999943,0.02692892093878929,0.030830435657583477,0.35,0.013333333333333334,0,edge_add,47
0.029041084420183827,0.028211136908720125,0.027463365054396283,0.031448751297435074,0.35,0.013333333333333334,0,edge_add,48
0.029598855625365905,0.0287356164420024,0.027995982067782865,0.03206496836631245,0.35,0.013333333333333334,0,edge_add,49
0.030153073676003284,0.029256252831113105,0.028525510987442493,0.03267745720945425,0.35,0.013333333333333334,0,edge_add,50
0.03070552535655054,0.029774303438250715,0.02905366603383519,0.03328860659756572,0.35,0.013333333333333334,0,edge_add,51
0.031255127987373364,0.030288753920478695,0.02957943694003684,0.03389719310160455,0.35,0.013333333333333334,0,edge_add,52
0.031801845496313076,0.030799797400766327,0.030102830477416798,0.03450290861075611,0.35,0.013333333333333334,0,edge_add,53
0.03234671404546019,0.0313070670241109,0.03062347789069353,0.03510959722157614,0.35,0.016666666666666666,0,edge_add,54
0.03289132519680893,0.031809980273612704,0.031141360791796524,0.03572263452501756,0.35,0.016666666666666666,0,edge_add,55
0.03343261669225409,0.03230901794622065,0.03165637483023909,0.036332457300302545,0.35,0.016666666666666666,0,edge_add,56
0.03397143236159498,0.032804814233096,0.032169305941204374,0.03694017691048457,0.35,0.016666666666666666,0,edge_add,57
0.03450720816733469,0.03329707968122442,0.03267965839289877,0.0375448864278809,0.35,0.016666666666666666,0,edge_add,58
0.035039987199450784,0.03378564011124163,0.03318748938720484,0.03814683209990588,0.35,0.016666666666666666,0,edge_add,59
0.0,0.0,0.0,0.0,0.5,0.0,0,homophily_shift,0
0.00012096872858883649,0.00014129152760078423,0.00012293991120210235,9.867474696362288e-05,0.5,0.0033333333333333335,0,homophily_shift,1
0.00024216048646328683,0.00028309519159575025,0.0002464044972480539,0.00019698177054605637,0.5,0.0033333333333333335,0,homophily_shift,2
0.00036343232530061664,0.00042522353994806084,0.00037003946329550175,0.00029503397265828735,0.5,0.0033333333333333335,0,homophily_shift,3
0.00048483504011583484,0.0005677019195325372,0.0004938359405949888,0.0003929672602199785,0.5,0.0033333333333333335,0,homophily_shift,4
0.0006071395881332616,0.0007102811326620273,0.0006177068018753396,0.0004934308298624179,0.5,0.006666666666666667,0,homophily_shift,5
0.0007316143230573687,0.0008537538799635591,0.000742226758853215,0.000598862330355332,0.5,0.006666666666666667,0,homophily_shift,6
0.0008584145655848677,0.0009994561264877744,0.0008671847609478256,0.0007086028093190033,0.5,0.013333333333333334,0,homophily_shift,7
0.000991273866937629,0.0011569568279532483,0.0009935295246983888,0.0008233352481612499,0.5,0.013333333333333334,0,homophily_shift,8
0.0011246882204312136,0.0013154185725106626,0.00112029036054212,0.0009383557282408583,0.5,0.013333333333333334,0,homophily_shift,9
0.0012582201551168404,0.0014740739980109163,0.001247152356008585,0.0010534341113310197,0.5,0.013333333333333334,0,homophily_shift,10
0.0013948810938189855,0.0016332359573412725,0.0013743132572118788,0.0011770940669038055,0.5,0.016666666666666666,0,homophily_shift,11
0.0015321977197539545,0.0017929439628575627,0.001501993969945492,0.0013016552264588088,0.5,0.02,0,homophily_shift,12
0.0016725980157453562,0.0019543028555019104,0.001630063567149842,0.0014334276245843158,0.5,0.02,0,homophily_shift,13
0.0018132688704701934,0.0021160380902390807,0.0017584480061765828,0.0015653205149949168,0.5,0.02,0,homophily_shift,14
0.0019542363310772193,0.0022782417106527175,0.0018870299324296735,0.0016974373501492668,0.5,0.02,0,homophily_shift,15
0.002095522955461097,0.0024409835849713013,0.0020158324488688817,0.0018297528325431078,0.5,0.02,0,homophily_shift,16
0.002236958042271975,0.0026040493652482732,0.002144606448938491,0.0019622183126291604,0.5,0.02,0,homophily_shift,17
0.0023786337334006737,0.0027674927550246364,0.0022736380622279118,0.0020947703829494735,0.5,0.02,0,homophily_shift,18
0.0025217790069912613,0.002931353633228939,0.002406521364562708,0.0022274620231821363,0.5,0.023333333333333334,0,homophily_shift,19
0.0026650895927337603,0.0030955983762569472,0.0025393793266663134,0.0023602910752780204,0.5,0.023333333333333334,0,homophily_shift,20
0.0028089880562454463,0.0032606865704978283,0.0026726573247932706,0.0024936202734452406,0.5,0.023333333333333334,0,homophily_shift,21
0.0029528488548732357,0.0034258314353037833,0.002805944848978892,0.002626770280337032,0.5,0.023333333333333334,0,homophily_shift,22
0.003096919952349194,0.00359134282027318,0.0029393611101592443,0.002760055926615157,0.5,0.023333333333333334,0,homophily_shift,23
0.003241262143377129,0.003757294179992543,0.0030729746715768558,0.002893517578561988,0.5,0.023333333333333334,0,homophily_shift,24
0.003386099819939518,0.003923978553970364,0.003207051112364523,0.0030272697934836668,0.5,0.023333333333333334,0,homophily_shift,25
0.003531149286448506,0.004090985077306153,0.0033413408396323896,0.0031611219424069747,0.5,0.023333333333333334,0,homophily_shift,26
0.0036766345549991697,0.0042586302161735645,0.003475980432771253,0.0032952930160526916,0.5,0.023333333333333334,0,homophily_shift,27
0.0038251957342066065,0.004434804945178228,0.0036110746794843496,0.0034297075779572417,0.5,0.02666666666666667,0,homophily_shift,28
0.003975635498124149,0.00461575111518242,0.0037467868662773296,0.0035643685129126967,0.5,0.02666666666666667,0,homophily_shift,29
0.004126818423109728,0.004797200635996424,0.003884151810296721,0.003699102823036038,0.5,0.03,0,homophily_shift,30
0.004280046850701917,0.004980003158548352,0.004025666202012057,0.003834471191545341,0.5,0.03,0,homophily_shift,31
0.004433338224388202,0.0051630858890500675,0.004167370244441304,0.003969558539673235,0.5,0.03,0,homophily_shift,32
0.004587258090547257,0.005347071731619357,0.004309579095881699,0.0041051234441407125,0.5,0.03,0,homophily_shift,33
0.0047425483318471,0.005531584168210091,0.0044553918501814005,0.0042406689771498085,0.5,0.03333333333333333,0,homophily_shift,34
0.004898921427622087,0.005716882736367723,0.004603530157840596,0.00437635138865794,0.5,0.03333333333333333,0,homophily_shift,35
0.005055532544339973,0.0059026664861622224,0.004751977262486717,0.004511953884370978,0.5,0.03333333333333333,0,homophily_shift,36
0.005213075160158472,0.0060896639638690075,0.004901390072554357,0.004648171444052052,0.5,0.03333333333333333,0,homophily_shift,37
0.005372168216438655,0.006276648053256451,0.005055800078434536,0.004784056517624979,0.5,0.03666666666666667,0,homophily_shift,38
0.00553374268855833,0.006465423193905417,0.005215339458822854,0.004920465412946717,0.5,0.03666666666666667,0,homophily_shift,39
0.005695973702881478,0.006654707952829575,0.0053762916177461095,0.005056921538068748,0.5,0.04,0,homophily_shift,40
0.005860469822691598,0.006848241904812036,0.005539468142669701,0.0051936994205930564,0.5,0.043333333333333335,0,homophily_shift,41
0.006025773068720763,0.007044025472279947,0.005703521678612766,0.005329772055269577,0.5,0.043333333333333335,0,homophily_shift,42
0.006192361462028451,0.007241525645733438,0.005869026450551262,0.005466532289800652,0.5,0.043333333333333335,0,homophily_shift,43
0.006359011228365278,0.007439274851047284,0.006034677288656254,0.005603081545392297,0.5,0.043333333333333335,0,homophily_shift,44
0.006525805175618034,0.007637303950272234,0.006200637832354916,0.005739473744226953,0.5,0.043333333333333335,0,homophily_shift,45
0.006693549594072905,0.007836675418588679,0.006367858498059431,0.005876114865570603,0.5,0.043333333333333335,0,homophily_shift,46
0.006861251084924284,0.008036130339414638,0.006535112565629386,0.006012510349728828,0.5,0.043333333333333335,0,homophily_shift,47
0.0070294863813358255,0.008236376651960808,0.006703089146174457,0.006148993345872211,0.5,0.043333333333333335,0,homophily_shift,48
0.0071984116304404005,0.0084376337730806,0.006871909842491641,0.006285691275748961,0.5,0.043333333333333335,0,homophily_shift,49
0.007367577315108602,0.008639377277119165,0.007041213950329195,0.006422140717877445,0.5,0.043333333333333335,0,homophily_shift,50
0.007541280295231286,0.008841559780545127,0.0072121820590274055,0.006570099046121325,0.5,0.05,0,homophily_shift,51
0.007718525515300907,0.009045704549167588,0.007385066223048853,0.006724805773686282,0.5,0.05,0,homophily_shift,52
0.007896176293844556,0.009250450920971764,0.0075585557156472305,0.006879522244914671,0.5,0.05,0,homophily_shift,53
