accuracy,decile,deg_hi,deg_lo,ece,intensity,mean_reliability,method,n_decile,seed,selected_fraction,shift
0.9047619047619048,0,5.0,2.0,0.08916399308613368,0.0,1.0,source_only,21,0,1.0,clean
0.9047619047619048,0,5.0,2.0,0.08859846705482119,0.0,0.4406873537155858,full_method,21,0,0.39999999999999986,clean
0.9047619047619048,0,5.0,2.0,0.08868702536537533,0.0,0.44244208616655784,no_degree_prior,21,0,0.39999999999999986,clean
1.0,1,7.0,5.0,0.016659329334894817,0.0,1.0,source_only,18,0,1.0,clean
1.0,1,7.0,5.0,0.016415715217590332,0.0,0.4406873537155858,full_method,18,0,0.39999999999999986,clean
1.0,1,7.0,5.0,0.016403963168462116,0.0,0.44244208616655784,no_degree_prior,18,0,0.39999999999999986,clean
1.0,2,8.0,7.0,0.008518008391062419,0.0,1.0,source_only,15,0,1.0,clean
1.0,2,8.0,7.0,0.008301289876302083,0.0,0.4406873537155858,full_method,15,0,0.39999999999999986,clean
1.0,2,8.0,7.0,0.008313989639282227,0.0,0.44244208616655784,no_degree_prior,15,0,0.39999999999999986,clean
1.0,3,9.0,8.0,0.012328517436981202,0.0,1.0,source_only,20,0,1.0,clean
1.0,3,9.0,8.0,0.012239417433738709,0.0,0.4406873537155858,full_method,20,0,0.39999999999999986,clean
1.0,3,9.0,8.0,0.0122033029794693,0.0,0.44244208616655784,no_degree_prior,20,0,0.39999999999999986,clean
0.9473684210526315,4,10.0,9.0,0.039258324786236413,0.0,1.0,source_only,19,0,1.0,clean
0.9473684210526315,4,10.0,9.0,0.03938192129135132,0.0,0.4406873537155858,full_method,19,0,0.39999999999999986,clean
0.9473684210526315,4,10.0,9.0,0.039382445184808025,0.0,0.44244208616655784,no_degree_prior,19,0,0.39999999999999986,clean
1.0,5,11.0,10.0,0.004261314868927002,0.0,1.0,source_only,27,0,1.0,clean
1.0,5,11.0,10.0,0.004112899303436279,0.0,0.4406873537155858,full_method,27,0,0.39999999999999986,clean
1.0,5,11.0,10.0,0.004127085208892822,0.0,0.44244208616655784,no_degree_prior,27,0,0.39999999999999986,clean
1.0,7,12.0,11.0,0.003336489200592041,0.0,1.0,source_only,17,0,1.0,clean
1.0,7,12.0,11.0,0.0032114386558532715,0.0,0.4406873537155858,full_method,17,0,0.39999999999999986,clean
1.0,7,12.0,11.0,0.003216683864593506,0.0,0.44244208616655784,no_degree_prior,17,0,0.39999999999999986,clean
1.0,8,13.0,12.0,0.008503332734107971,0.0,1.0,source_only,12,0,1.0,clean
1.0,8,13.0,12.0,0.008473177750905354,0.0,0.4406873537155858,full_method,12,0,0.39999999999999986,clean
1.0,8,13.0,12.0,0.008464227120081583,0.0,0.44244208616655784,no_degree_prior,12,0,0.39999999999999986,clean
1.0,9,20.0,13.0,0.002965867519378662,0.0,1.0,source_only,16,0,1.0,clean
1.0,9,20.0,13.0,0.0028339624404907227,0.0,0.4406873537155858,full_method,16,0,0.39999999999999986,clean
1.0,9,20.0,13.0,0.002851724624633789,0.0,0.44244208616655784,no_degree_prior,16,0,0.39999999999999986,clean
0.8571428571428571,0,5.0,2.0,0.09528481108801705,0.45,1.0,source_only,21,0,1.0,feature_noise
0.8571428571428571,0,5.0,2.0,0.09032850322269258,0.45,0.4292255552614046,full_method,21,0,0.39999999999999986,feature_noise
0.8571428571428571,0,5.0,2.0,0.09045667307717459,0.45,0.4313570401120613,no_degree_prior,21,0,0.39999999999999986,feature_noise
1.0,1,7.0,5.0,0.019383264912499323,0.45,1.0,source_only,18,0,1.0,feature_noise
1.0,1,7.0,5.0,0.019848293728298612,0.45,0.4292255552614046,full_method,18,0,0.39999999999999986,feature_noise
1.0,1,7.0,5.0,0.019839564959208168,0.45,0.4313570401120613,no_degree_prior,18,0,0.39999999999999986,feature_noise
0.9333333333333333,2,8.0,7.0,0.05423448085784912,0.45,1.0,source_only,15,0,1.0,feature_noise
0.9333333333333333,2,8.0,7.0,0.053496158123016356,0.45,0.4292255552614046,full_method,15,0,0.39999999999999986,feature_noise
0.9333333333333333,2,8.0,7.0,0.05362579822540283,0.45,0.4313570401120613,no_degree_prior,15,0,0.39999999999999986,feature_noise
1.0,3,9.0,8.0,0.012309813499450685,0.45,1.0,source_only,20,0,1.0,feature_noise
1.0,3,9.0,8.0,0.01224365532398224,0.45,0.4292255552614046,full_method,20,0,0.39999999999999986,feature_noise
1.0,3,9.0,8.0,0.0121821790933609,0.45,0.4313570401120613,no_degree_prior,20,0,0.39999999999999986,feature_noise
0.8947368421052632,4,10.0,9.0,0.11636207919371756,0.45,1.0,source_only,19,0,1.0,feature_noise
0.8947368421052632,4,10.0,9.0,0.11661780507940994,0.45,0.4292255552614046,full_method,19,0,0.39999999999999986,feature_noise
0.8947368421052632,4,10.0,9.0,0.11652846399106477,0.45,0.4313570401120613,no_degree_prior,19,0,0.39999999999999986,feature_noise
1.0,5,11.0,10.0,0.02605438673937762,0.45,1.0,source_only,27,0,1.0,feature_noise
1.0,5,11.0,10.0,0.02475029009359854,0.45,0.4292255552614046,full_method,27,0,0.39999999999999986,feature_noise
1.0,5,11.0,10.0,0.024861982575169313,0.45,0.4313570401120613,no_degree_prior,27,0,0.39999999999999986,feature_noise
1.0,7,12.0,11.0,0.014061128391939052,0.45,1.0,source_only,17,0,1.0,feature_noise
1.0,7,12.0,11.0,0.013683855533599854,0.45,0.4292255552614046,full_method,17,0,0.39999999999999986,feature_noise
1.0,7,12.0,11.0,0.013738074723412007,0.45,0.4313570401120613,no_degree_prior,17,0,0.39999999999999986,feature_noise
0.9166666666666666,8,13.0,12.0,0.04496592779954275,0.45,1.0,source_only,12,0,1.0,feature_noise
0.9166666666666666,8,13.0,12.0,0.042890566090742745,0.45,0.4292255552614046,full_method,12,0,0.39999999999999986,feature_noise
0.9166666666666666,8,13.0,12.0,0.042910841604073845,0.45,0.4313570401120613,no_degree_prior,12,0,0.39999999999999986,feature_noise
1.0,9,20.0,13.0,0.010465919971466064,0.45,1.0,source_only,16,0,1.0,feature_noise
1.0,9,20.0,13.0,0.009253989905118942,0.45,0.4292255552614046,full_method,16,0,0.39999999999999986,feature_noise
1.0,9,20.0,13.0,0.009397778660058975,0.45,0.4313570401120613,no_degree_prior,16,0,0.39999999999999986,feature_noise
0.8333333333333334,0,3.0,1.0,0.13520604372024536,0.35,1.0,source_only,24,0,1.0,edge_drop
0.8333333333333334,0,3.0,1.0,0.1353838617602984,0.35,0.4241496760766765,full_method,24,0,0.39999999999999986,edge_drop
0.8333333333333334,0,3.0,1.0,0.1353642145792643,0.35,0.43754817205810814,no_degree_prior,24,0,0.39999999999999986,edge_drop
0.8666666666666667,1,4.0,3.0,0.12393135627110799,0.35,1.0,source_only,15,0,1.0,edge_drop
0.8666666666666667,1,4.0,3.0,0.12381436824798585,0.35,0.4241496760766765,full_method,15,0,0.39999999999999986,edge_drop
0.8666666666666667,1,4.0,3.0,0.12382631301879883,0.35,0.43754817205810814,no_degree_prior,15,0,0.39999999999999986,edge_drop
0.9411764705882353,2,5.0,4.0,0.03822393627727733,0.35,1.0,source_only,17,0,1.0,edge_drop
0.9411764705882353,2,5.0,4.0,0.03854413944132188,0.35,0.4241496760766765,full_method,17,0,0.39999999999999986,edge_drop
0.9411764705882353,2,5.0,4.0,0.03853525834925035,0.35,0.43754817205810814,no_degree_prior,17,0,0.39999999999999986,edge_drop
0.8571428571428571,3,6.0,5.0,0.09737840933459145,0.35,1.0,source_only,28,0,1.0,edge_drop
0.8571428571428571,3,6.0,5.0,0.09862940439156123,0.35,0.4241496760766765,full_method,28,0,0.39999999999999986,edge_drop
0.8571428571428571,3,6.0,5.0,0.09858075210026332,0.35,0.43754817205810814,no_degree_prior,28,0,0.39999999999999986,edge_drop
1.0,5,7.0,6.0,0.015397649386833455,0.35,1.0,source_only,29,0,1.0,edge_drop
1.0,5,7.0,6.0,0.015272167222253209,0.35,0.4241496760766765,full_method,29,0,0.39999999999999986,edge_drop
1.0,5,7.0,6.0,0.015273704611021897,0.35,0.43754817205810814,no_degree_prior,29,0,0.39999999999999986,edge_drop
1.0,6,8.0,7.0,0.027780876273200625,0.35,1.0,source_only,21,0,1.0,edge_drop
1.0,6,8.0,7.0,0.028175305752527146,0.35,0.4241496760766765,full_method,21,0,0.39999999999999986,edge_drop
1.0,6,8.0,7.0,0.028139860857100712,0.35,0.43754817205810814,no_degree_prior,21,0,0.39999999999999986,edge_drop
1.0,8,9.0,8.0,0.013841520337497488,0.35,1.0,source_only,17,0,1.0,edge_drop
1.0,8,9.0,8.0,0.013815062887528363,0.35,0.4241496760766765,full_method,17,0,0.39999999999999986,edge_drop
1.0,8,9.0,8.0,0.013870172640856574,0.35,0.43754817205810814,no_degree_prior,17,0,0.39999999999999986,edge_drop
1.0,9,14.0,9.0,0.020749138934271674,0.35,1.0,source_only,14,0,1.0,edge_drop
1.0,9,14.0,9.0,0.01928750957761492,0.35,0.4241496760766765,full_method,14,0,0.39999999999999986,edge_drop
1.0,9,14.0,9.0,0.019439216170992167,0.35,0.43754817205810814,no_degree_prior,14,0,0.39999999999999986,edge_drop
0.8823529411764706,0,8.4,5.0,0.10229760759017047,0.35,1.0,source_only,17,0,1.0,edge_add
0.8823529411764706,0,8.4,5.0,0.08801837177837596,0.35,0.4127310991670629,full_method,17,0,0.39999999999999986,edge_add
0.8823529411764706,0,8.4,5.0,0.08818333639818081,0.35,0.4137168768533592,no_degree_prior,17,0,0.39999999999999986,edge_add
1.0,1,10.0,8.4,0.05946621629926893,0.35,1.0,source_only,27,0,1.0,edge_add
1.0,1,10.0,8.4,0.05693249349240904,0.35,0.4127310991670629,full_method,27,0,0.39999999999999986,edge_add
0.9629629629629629,1,10.0,8.4,0.05651865954752321,0.35,0.4137168768533592,no_degree_prior,27,0,0.39999999999999986,edge_add
1.0,2,11.0,10.0,0.058021449125730075,0.35,1.0,source_only,13,0,1.0,edge_add
1.0,2,11.0,10.0,0.05945402842301589,0.35,0.4127310991670629,full_method,13,0,0.39999999999999986,edge_add
1.0,2,11.0,10.0,0.05964959584749662,0.35,0.4137168768533592,no_degree_prior,13,0,0.39999999999999986,edge_add
0.8461538461538461,3,12.0,11.0,0.11853772401809694,0.35,1.0,source_only,13,0,1.0,edge_add
0.8461538461538461,3,12.0,11.0,0.1186785285289471,0.35,0.4127310991670629,full_method,13,0,0.39999999999999986,edge_add
0.8461538461538461,3,12.0,11.0,0.11877457912151632,0.35,0.4137168768533592,no_degree_prior,13,0,0.39999999999999986,edge_add
1.0,4,13.0,12.0,0.03919067330982374,0.35,1.0,source_only,23,0,1.0,edge_add
1.0,4,13.0,12.0,0.03510827603547469,0.35,0.4127310991670629,full_method,23,0,0.39999999999999986,edge_add
1.0,4,13.0,12.0,0.03504221854002579,0.35,0.4137168768533592,no_degree_prior,23,0,0.39999999999999986,edge_add
0.9444444444444444,5,14.0,13.0,0.036940031581454806,0.35,1.0,source_only,18,0,1.0,edge_add
0.9444444444444444,5,14.0,13.0,0.08617073628637525,0.35,0.4127310991670629,full_method,18,0,0.39999999999999986,edge_add
0.9444444444444444,5,14.0,13.0,0.08620959851476881,0.35,0.4137168768533592,no_degree_prior,18,0,0.39999999999999986,edge_add
0.9411764705882353,6,15.0,14.0,0.0825345235712388,0.35,1.0,source_only,17,0,1.0,edge_add
0.9411764705882353,6,15.0,14.0,0.08225474638097427,0.35,0.4127310991670629,full_method,17,0,0.39999999999999986,edge_add
0.9411764705882353,6,15.0,14.0,0.08235930519945481,0.35,0.4137168768533592,no_degree_prior,17,0,0.39999999999999986,edge_add
1.0,7,16.0,15.0,0.06795612573623656,0.35,1.0,source_only,15,0,1.0,edge_add
1.0,7,16.0,15.0,0.0637826919555664,0.35,0.4127310991670629,full_method,15,0,0.39999999999999986,edge_add
1.0,7,16.0,15.0,0.06390823920567831,0.35,0.4137168768533592,no_degree_prior,15,0,0.39999999999999986,edge_add
1.0,8,17.6,16.0,0.004010379314422607,0.35,1.0,source_only,5,0,1.0,edge_add
1.0,8,17.6,16.0,0.003476738929748535,0.35,0.4127310991670629,full_method,5,0,0.39999999999999986,edge_add
1.0,8,17.6,16.0,0.003498256206512451,0.35,0.4137168768533592,no_degree_prior,5,0,0.39999999999999986,edge_add
1.0,9,26.0,17.6,0.023766724502339083,0.35,1.0,source_only,17,0,1.0,edge_add
1.0,9,26.0,17.6,0.024398652946247774,0.35,0.4127310991670629,full_method,17,0,0.39999999999999986,edge_add
1.0,9,26.0,17.6,0.024490549283869126,0.35,0.4137168768533592,no_degree_prior,17,0,0.39999999999999986,edge_add
0.42105263157894735,0,5.0,2.0,0.3995218371090136,0.25,1.0,source_only,19,0,1.0,homophily_shift
0.47368421052631576,0,5.0,2.0,0.34635105885957407,0.25,0.4030137308392377,full_method,19,0,0.39999999999999986,homophily_shift
0.47368421052631576,0,5.0,2.0,0.3465257287025451,0.25,0.4051210146039923,no_degree_prior,19,0,0.39999999999999986,homophily_shift
0.8,1,7.0,5.0,0.13084093630313873,0.25,1.0,source_only,20,0,1.0,homophily_shift
0.8,1,7.0,5.0,0.13656187057495117,0.25,0.4030137308392377,full_method,20,0,0.39999999999999986,homophily_shift
0.8,1,7.0,5.0,0.13672547936439514,0.25,0.4051210146039923,no_degree_prior,20,0,0.39999999999999986,homophily_shift
0.9333333333333333,2,8.0,7.0,0.07030257383982341,0.25,1.0,source_only,15,0,1.0,homophily_shift
0.9333333333333333,2,8.0,7.0,0.08182377417882282,0.25,0.4030137308392377,full_method,15,0,0.39999999999999986,homophily_shift
0.9333333333333333,2,8.0,7.0,0.0821345090866089,0.25,0.4051210146039923,no_degree_prior,15,0,0.39999999999999986,homophily_shift
0.8095238095238095,3,9.0,8.0,0.1568882635661534,0.25,1.0,source_only,21,0,1.0,homophily_shift
0.8095238095238095,3,9.0,8.0,0.17021916877655754,0.25,0.4030137308392377,full_method,21,0,0.39999999999999986,homophily_shift
0.8095238095238095,3,9.0,8.0,0.17032928977693826,0.25,0.4051210146039923,no_degree_prior,21,0,0.39999999999999986,homophily_shift
0.7368421052631579,4,10.0,9.0,0.18106044279901606,0.25,1.0,source_only,19,0,1.0,homophily_shift
0.7368421052631579,4,10.0,9.0,0.20587770876131564,0.25,0.4030137308392377,full_method,19,0,0.39999999999999986,homophily_shift
0.7368421052631579,4,10.0,9.0,0.20587700605392456,0.25,0.4051210146039923,no_degree_prior,19,0,0.39999999999999986,homophily_shift
0.8636363636363636,5,11.0,10.0,0.12036461450836874,0.25,1.0,source_only,22,0,1.0,homophily_shift
0.9090909090909091,5,11.0,10.0,0.08483905954794448,0.25,0.4030137308392377,full_method,22,0,0.39999999999999986,homophily_shift
0.9090909090909091,5,11.0,10.0,0.0851337205279957,0.25,0.4051210146039923,no_degree_prior,22,0,0.39999999999999986,homophily_shift
0.8125,7,12.2,11.0,0.13390029966831207,0.25,1.0,source_only,16,0,1.0,homophily_shift
0.8125,7,12.2,11.0,0.15168950334191322,0.25,0.4030137308392377,full_method,16,0,0.39999999999999986,homophily_shift
0.8125,7,12.2,11.0,0.1513833850622177,0.25,0.4051210146039923,no_degree_prior,16,0,0.39999999999999986,homophily_shift
0.9090909090909091,8,14.0,12.2,0.1700781150297685,0.25,1.0,source_only,22,0,1.0,homophily_shift
0.8636363636363636,8,14.0,12.2,0.08556461605158719,0.25,0.4030137308392377,full_method,22,0,0.39999999999999986,homophily_shift
0.8636363636363636,8,14.0,12.2,0.0857871865684336,0.25,0.4051210146039923,no_degree_prior,22,0,0.39999999999999986,homophily_shift
0.9090909090909091,9,20.0,14.0,0.19271616502241654,0.25,1.0,source_only,11,0,1.0,homophily_shift
0.8181818181818182,9,20.0,14.0,0.1738255728374828,0.25,0.4030137308392377,full_method,11,0,0.39999999999999986,homophily_shift
0.8181818181818182,9,20.0,14.0,0.17410984906283292,0.25,0.4051210146039923,no_degree_prior,11,0,0.39999999999999986,homophily_shift
0.8421052631578947,0,6.0,2.0,0.13000083597082837,0.0,1.0,source_only,19,1,1.0,clean
0.8421052631578947,0,6.0,2.0,0.1603071940572638,0.0,0.43556903788162554,full_method,19,1,0.39999999999999986,clean
0.8421052631578947,0,6.0,2.0,0.1602358504345542,0.0,0.4300684230035341,no_degree_prior,19,1,0.39999999999999986,clean
0.9642857142857143,1,8.0,6.0,0.025321951934269494,0.0,1.0,source_only,28,1,1.0,clean
0.9642857142857143,1,8.0,6.0,0.024493066327912462,0.0,0.43556903788162554,full_method,28,1,0.39999999999999986,clean
0.9642857142857143,1,8.0,6.0,0.02455646651131766,0.0,0.4300684230035341,no_degree_prior,28,1,0.39999999999999986,clean
0.9655172413793104,2,9.0,8.0,0.031870613838064256,0.0,1.0,source_only,29,1,1.0,clean
0.9655172413793104,2,9.0,8.0,0.0320177962040079,0.0,0.43556903788162554,full_method,29,1,0.39999999999999986,clean
0.9655172413793104,2,9.0,8.0,0.031972607661937845,0.0,0.4300684230035341,no_degree_prior,29,1,0.39999999999999986,clean
1.0,4,10.0,9.0,0.03312726531709943,0.0,1.0,source_only,21,1,1.0,clean
1.0,4,10.0,9.0,0.03279289461317516,0.0,0.43556903788162554,full_method,21,1,0.39999999999999986,clean
1.0,4,10.0,9.0,0.032772237346285864,0.0,0.4300684230035341,no_degree_prior,21,1,0.39999999999999986,clean
1.0,5,11.0,10.0,0.02508565394774727,0.0,1.0,source_only,23,1,1.0,clean
1.0,5,11.0,10.0,0.02487619285998137,0.0,0.43556903788162554,full_method,23,1,0.39999999999999986,clean
1.0,5,11.0,10.0,0.024896867897199547,0.0,0.4300684230035341,no_degree_prior,23,1,0.39999999999999986,clean
1.0,7,12.0,11.0,0.00351870059967041,0.0,1.0,source_only,20,1,1.0,clean
1.0,7,12.0,11.0,0.0035840868949890137,0.0,0.43556903788162554,full_method,20,1,0.39999999999999986,clean
1.0,7,12.0,11.0,0.0035727620124816895,0.0,0.4300684230035341,no_degree_prior,20,1,0.39999999999999986,clean
1.0,8,13.0,12.0,0.002781391143798828,0.0,1.0,source_only,12,1,1.0,clean
1.0,8,13.0,12.0,0.0026526451110839844,0.0,0.43556903788162554,full_method,12,1,0.39999999999999986,clean
1.0,8,13.0,12.0,0.0026556849479675293,0.0,0.4300684230035341,no_degree_prior,12,1,0.39999999999999986,clean
1.0,9,17.0,13.0,0.0027484893798828125,0.0,1.0,source_only,13,1,1.0,clean
1.0,9,17.0,13.0,0.002695918083190918,0.0,0.43556903788162554,full_method,13,1,0.39999999999999986,clean
1.0,9,17.0,13.0,0.002700507640838623,0.0,0.4300684230035341,no_degree_prior,13,1,0.39999999999999986,clean
0.8421052631578947,0,6.0,2.0,0.14391051154387624,0.45,1.0,source_only,19,1,1.0,feature_noise
0.8421052631578947,0,6.0,2.0,0.14946803293730082,0.45,0.4261584741896568,full_method,19,1,0.39999999999999986,feature_noise
0.8421052631578947,0,6.0,2.0,0.149354382565147,0.45,0.42311400438902425,no_degree_prior,19,1,0.39999999999999986,feature_noise
0.9285714285714286,1,8.0,6.0,0.08505446570260183,0.45,1.0,source_only,28,1,1.0,feature_noise
0.9285714285714286,1,8.0,6.0,0.06743360842977252,0.45,0.4261584741896568,full_method,28,1,0.39999999999999986,feature_noise
0.9285714285714286,1,8.0,6.0,0.06733403674193791,0.45,0.42311400438902425,no_degree_prior,28,1,0.39999999999999986,feature_noise
0.9310344827586207,2,9.0,8.0,0.07870321643763573,0.45,1.0,source_only,29,1,1.0,feature_noise
0.9310344827586207,2,9.0,8.0,0.074549191984637,0.45,0.4261584741896568,full_method,29,1,0.39999999999999986,feature_noise
0.9310344827586207,2,9.0,8.0,0.07457839826057694,0.45,0.42311400438902425,no_degree_prior,29,1,0.39999999999999986,feature_noise
0.9523809523809523,4,10.0,9.0,0.061692683469681514,0.45,1.0,source_only,21,1,1.0,feature_noise
0.9523809523809523,4,10.0,9.0,0.059294981615883965,0.45,0.4261584741896568,full_method,21,1,0.39999999999999986,feature_noise
0.9523809523809523,4,10.0,9.0,0.059307492914653946,0.45,0.42311400438902425,no_degree_prior,21,1,0.39999999999999986,feature_noise
0.9565217391304348,5,11.0,10.0,0.04690581819285518,0.45,1.0,source_only,23,1,1.0,feature_noise
1.0,5,11.0,10.0,0.043017115281975785,0.45,0.4261584741896568,full_method,23,1,0.39999999999999986,feature_noise
1.0,5,11.0,10.0,0.04317888487940249,0.45,0.42311400438902425,no_degree_prior,23,1,0.39999999999999986,feature_noise
0.95,7,12.0,11.0,0.041408529877662664,0.45,1.0,source_only,20,1,1.0,feature_noise
1.0,7,12.0,11.0,0.03519426584243775,0.45,0.4261584741896568,full_method,20,1,0.39999999999999986,feature_noise
1.0,7,12.0,11.0,0.03531279563903809,0.45,0.42311400438902425,no_degree_prior,20,1,0.39999999999999986,feature_noise
1.0,8,13.0,12.0,0.004651308059692383,0.45,1.0,source_only,12,1,1.0,feature_noise
1.0,8,13.0,12.0,0.003940403461456299,0.45,0.4261584741896568,full_method,12,1,0.39999999999999986,feature_noise
1.0,8,13.0,12.0,0.003946483135223389,0.45,0.42311400438902425,no_degree_prior,12,1,0.39999999999999986,feature_noise
1.0,9,17.0,13.0,0.008363604545593262,0.45,1.0,source_only,13,1,1.0,feature_noise
1.0,9,17.0,13.0,0.006922006607055664,0.45,0.4261584741896568,full_method,13,1,0.39999999999999986,feature_noise
1.0,9,17.0,13.0,0.006960570812225342,0.45,0.42311400438902425,no_degree_prior,13,1,0.39999999999999986,feature_noise
0.8064516129032258,0,4.0,0.0,0.1813677453225659,0.35,1.0,source_only,31,1,1.0,edge_drop
0.8064516129032258,0,4.0,0.0,0.18089059283656458,0.35,0.4215180450645291,full_method,31,1,0.39999999999999986,edge_drop
0.8064516129032258,0,4.0,0.0,0.1809216026336916,0.35,0.41813473632308834,no_degree_prior,31,1,0.39999999999999986,edge_drop
0.9047619047619048,1,5.0,4.0,0.11786791824159168,0.35,1.0,source_only,21,1,1.0,edge_drop
0.9047619047619048,1,5.0,4.0,0.10511672496795653,0.35,0.4215180450645291,full_method,21,1,0.39999999999999986,edge_drop
0.9047619047619048,1,5.0,4.0,0.10513141609373546,0.35,0.41813473632308834,no_degree_prior,21,1,0.39999999999999986,edge_drop
0.9259259259259259,3,6.0,5.0,0.032593892680274114,0.35,1.0,source_only,27,1,1.0,edge_drop
0.9259259259259259,3,6.0,5.0,0.052228269753632726,0.35,0.4215180450645291,full_method,27,1,0.39999999999999986,edge_drop
0.9259259259259259,3,6.0,5.0,0.05224527363423948,0.35,0.41813473632308834,no_degree_prior,27,1,0.39999999999999986,edge_drop
0.96875,4,7.0,6.0,0.04115820117294788,0.35,1.0,source_only,32,1,1.0,edge_drop
0.96875,4,7.0,6.0,0.0412185750901699,0.35,0.4215180450645291,full_method,32,1,0.39999999999999986,edge_drop
0.96875,4,7.0,6.0,0.041232878342270844,0.35,0.41813473632308834,no_degree_prior,32,1,0.39999999999999986,edge_drop
0.9285714285714286,6,8.0,7.0,0.08020783960819243,0.35,1.0,source_only,28,1,1.0,edge_drop
0.9285714285714286,6,8.0,7.0,0.07977902250630516,0.35,0.4215180450645291,full_method,28,1,0.39999999999999986,edge_drop
0.9285714285714286,6,8.0,7.0,0.07981401894773754,0.35,0.41813473632308834,no_degree_prior,28,1,0.39999999999999986,edge_drop
1.0,8,9.0,8.0,0.026559591293334964,0.35,1.0,source_only,13,1,1.0,edge_drop
1.0,8,9.0,8.0,0.02574773935171274,0.35,0.4215180450645291,full_method,13,1,0.39999999999999986,edge_drop
1.0,8,9.0,8.0,0.025783474628741927,0.35,0.41813473632308834,no_degree_prior,13,1,0.39999999999999986,edge_drop
1.0,9,12.0,9.0,0.014979334977956919,0.35,1.0,source_only,13,1,1.0,edge_drop
1.0,9,12.0,9.0,0.014588484397301309,0.35,0.4215180450645291,full_method,13,1,0.39999999999999986,edge_drop
1.0,9,12.0,9.0,0.014599566276256856,0.35,0.41813473632308834,no_degree_prior,13,1,0.39999999999999986,edge_drop
0.9,0,10.0,4.0,0.09275491436322529,0.35,1.0,source_only,30,1,1.0,edge_add
0.9,0,10.0,4.0,0.05857432087262472,0.35,0.405192253264082,full_method,30,1,0.39999999999999986,edge_add
0.9,0,10.0,4.0,0.05859052936236063,0.35,0.4085433162658765,no_degree_prior,30,1,0.39999999999999986,edge_add
0.8947368421052632,1,11.0,10.0,0.10823045906267668,0.35,1.0,source_only,19,1,1.0,edge_add
0.8947368421052632,1,11.0,10.0,0.044541462471610616,0.35,0.405192253264082,full_method,19,1,0.39999999999999986,edge_add
0.8947368421052632,1,11.0,10.0,0.04458563892464888,0.35,0.4085433162658765,no_degree_prior,19,1,0.39999999999999986,edge_add
0.9166666666666666,2,12.0,11.0,0.11705493927001953,0.35,1.0,source_only,12,1,1.0,edge_add
0.9166666666666666,2,12.0,11.0,0.11800849934418996,0.35,0.405192253264082,full_method,12,1,0.39999999999999986,edge_add
0.9166666666666666,2,12.0,11.0,0.11793525020281473,0.35,0.4085433162658765,no_degree_prior,12,1,0.39999999999999986,edge_add
