accuracy,decile,deg_hi,deg_lo,ece,intensity,mean_reliability,method,n_decile,seed,selected_fraction,shift
0.9444444444444444,3,13.0,12.0,0.06511865059534708,0.35,1.0,source_only,18,1,1.0,edge_add
0.9444444444444444,3,13.0,12.0,0.05122750335269503,0.35,0.405192253264082,full_method,18,1,0.39999999999999986,edge_add
0.9444444444444444,3,13.0,12.0,0.051199316978454576,0.35,0.4085433162658765,no_degree_prior,18,1,0.39999999999999986,edge_add
0.9090909090909091,4,14.0,13.0,0.07625281539830295,0.35,1.0,source_only,22,1,1.0,edge_add
0.9090909090909091,4,14.0,13.0,0.07429879361932928,0.35,0.405192253264082,full_method,22,1,0.39999999999999986,edge_add
0.9090909090909091,4,14.0,13.0,0.07431831684979526,0.35,0.4085433162658765,no_degree_prior,22,1,0.39999999999999986,edge_add
0.95,6,15.0,14.0,0.09354544878005983,0.35,1.0,source_only,20,1,1.0,edge_add
0.95,6,15.0,14.0,0.04741990864276886,0.35,0.405192253264082,full_method,20,1,0.39999999999999986,edge_add
0.95,6,15.0,14.0,0.04736087322235108,0.35,0.4085433162658765,no_degree_prior,20,1,0.39999999999999986,edge_add
0.95,7,16.0,15.0,0.06109013259410859,0.35,1.0,source_only,20,1,1.0,edge_add
0.95,7,16.0,15.0,0.05248644948005676,0.35,0.405192253264082,full_method,20,1,0.39999999999999986,edge_add
0.95,7,16.0,15.0,0.05247848629951477,0.35,0.4085433162658765,no_degree_prior,20,1,0.39999999999999986,edge_add
0.875,8,17.0,16.0,0.0900283008813858,0.35,1.0,source_only,8,1,1.0,edge_add
0.875,8,17.0,16.0,0.16075363010168076,0.35,0.405192253264082,full_method,8,1,0.39999999999999986,edge_add
0.875,8,17.0,16.0,0.16081742197275162,0.35,0.4085433162658765,no_degree_prior,8,1,0.39999999999999986,edge_add
1.0,9,24.0,17.0,0.04682068154215813,0.35,1.0,source_only,16,1,1.0,edge_add
1.0,9,24.0,17.0,0.04405157268047333,0.35,0.405192253264082,full_method,16,1,0.39999999999999986,edge_add
1.0,9,24.0,17.0,0.044090788811445236,0.35,0.4085433162658765,no_degree_prior,16,1,0.39999999999999986,edge_add
0.6842105263157895,0,6.0,3.0,0.3061610805360895,0.25,1.0,source_only,19,1,1.0,homophily_shift
0.6842105263157895,0,6.0,3.0,0.24355382982053253,0.25,0.39368781925569324,full_method,19,1,0.39999999999999986,homophily_shift
0.6842105263157895,0,6.0,3.0,0.24351058508220472,0.25,0.39162824432261567,no_degree_prior,19,1,0.39999999999999986,homophily_shift
0.8620689655172413,1,8.0,6.0,0.10754793676836737,0.25,1.0,source_only,29,1,1.0,homophily_shift
0.8620689655172413,1,8.0,6.0,0.11215115210105633,0.25,0.39368781925569324,full_method,29,1,0.39999999999999986,homophily_shift
0.8620689655172413,1,8.0,6.0,0.11209185781150029,0.25,0.39162824432261567,no_degree_prior,29,1,0.39999999999999986,homophily_shift
0.84,2,9.0,8.0,0.1532563555240631,0.25,1.0,source_only,25,1,1.0,homophily_shift
0.84,2,9.0,8.0,0.14483417272567747,0.25,0.39368781925569324,full_method,25,1,0.39999999999999986,homophily_shift
0.84,2,9.0,8.0,0.1448781406879425,0.25,0.39162824432261567,no_degree_prior,25,1,0.39999999999999986,homophily_shift
0.8095238095238095,4,10.0,9.0,0.12134104683285665,0.25,1.0,source_only,21,1,1.0,homophily_shift
0.8571428571428571,4,10.0,9.0,0.19215729264985942,0.25,0.39368781925569324,full_method,21,1,0.39999999999999986,homophily_shift
0.8571428571428571,4,10.0,9.0,0.19236427261715838,0.25,0.39162824432261567,no_degree_prior,21,1,0.39999999999999986,homophily_shift
0.71875,5,11.0,10.0,0.21371091343462467,0.25,1.0,source_only,32,1,1.0,homophily_shift
0.71875,5,11.0,10.0,0.253543509170413,0.25,0.39368781925569324,full_method,32,1,0.39999999999999986,homophily_shift
0.71875,5,11.0,10.0,0.25337347481399775,0.25,0.39162824432261567,no_degree_prior,32,1,0.39999999999999986,homophily_shift
0.9166666666666666,7,12.0,11.0,0.17488383005062738,0.25,1.0,source_only,12,1,1.0,homophily_shift
0.9166666666666666,7,12.0,11.0,0.17358335355917612,0.25,0.39368781925569324,full_method,12,1,0.39999999999999986,homophily_shift
0.9166666666666666,7,12.0,11.0,0.17356744408607483,0.25,0.39162824432261567,no_degree_prior,12,1,0.39999999999999986,homophily_shift
0.8235294117647058,8,13.0,12.0,0.14524350797428803,0.25,1.0,source_only,17,1,1.0,homophily_shift
0.8235294117647058,8,13.0,12.0,0.14463232194676118,0.25,0.39368781925569324,full_method,17,1,0.39999999999999986,homophily_shift
0.8235294117647058,8,13.0,12.0,0.1446232900899999,0.25,0.39162824432261567,no_degree_prior,17,1,0.39999999999999986,homophily_shift
0.7,9,19.0,13.0,0.27836076617240907,0.25,1.0,source_only,10,1,1.0,homophily_shift
0.8,9,19.0,13.0,0.23031707704067228,0.25,0.39368781925569324,full_method,10,1,0.39999999999999986,homophily_shift
0.8,9,19.0,13.0,0.2303957283496857,0.25,0.39162824432261567,no_degree_prior,10,1,0.39999999999999986,homophily_shift
1.0,0,7.0,2.0,0.018651908636093138,0.0,1.0,source_only,30,2,1.0,clean
1.0,0,7.0,2.0,0.018280214071273802,0.0,0.4400420369018885,full_method,30,2,0.39999999999999986,clean
1.0,0,7.0,2.0,0.01829086542129517,0.0,0.4409809653839901,no_degree_prior,30,2,0.39999999999999986,clean
0.9166666666666666,1,8.0,7.0,0.04974487672249476,0.0,1.0,source_only,24,2,1.0,clean
0.9166666666666666,1,8.0,7.0,0.05040158828099568,0.0,0.4400420369018885,full_method,24,2,0.39999999999999986,clean
0.9166666666666666,1,8.0,7.0,0.05031281212965647,0.0,0.4409809653839901,no_degree_prior,24,2,0.39999999999999986,clean
1.0,3,9.0,8.0,0.00837618112564087,0.0,1.0,source_only,28,2,1.0,clean
1.0,3,9.0,8.0,0.008124947547912598,0.0,0.4400420369018885,full_method,28,2,0.39999999999999986,clean
1.0,3,9.0,8.0,0.008136630058288574,0.0,0.4409809653839901,no_degree_prior,28,2,0.39999999999999986,clean
1.0,4,10.0,9.0,0.0013411641120910645,0.0,1.0,source_only,21,2,1.0,clean
1.0,4,10.0,9.0,0.0013136863708496094,0.0,0.4400420369018885,full_method,21,2,0.39999999999999986,clean
1.0,4,10.0,9.0,0.0013106465339660645,0.0,0.4409809653839901,no_degree_prior,21,2,0.39999999999999986,clean
1.0,6,11.0,10.0,0.01658741065434047,0.0,1.0,source_only,14,2,1.0,clean
1.0,6,11.0,10.0,0.016312897205352783,0.0,0.4400420369018885,full_method,14,2,0.39999999999999986,clean
1.0,6,11.0,10.0,0.016306638717651367,0.0,0.4409809653839901,no_degree_prior,14,2,0.39999999999999986,clean
1.0,7,13.0,11.0,0.002602219581604004,0.0,1.0,source_only,25,2,1.0,clean
1.0,7,13.0,11.0,0.0024277567863464355,0.0,0.4400420369018885,full_method,25,2,0.39999999999999986,clean
1.0,7,13.0,11.0,0.0024436116218566895,0.0,0.4409809653839901,no_degree_prior,25,2,0.39999999999999986,clean
1.0,8,14.0,13.0,0.0042111873626708984,0.0,1.0,source_only,9,2,1.0,clean
1.0,8,14.0,13.0,0.004269301891326904,0.0,0.4400420369018885,full_method,9,2,0.39999999999999986,clean
1.0,8,14.0,13.0,0.004242599010467529,0.0,0.4409809653839901,no_degree_prior,9,2,0.39999999999999986,clean
1.0,9,18.0,14.0,0.00585329532623291,0.0,1.0,source_only,14,2,1.0,clean
1.0,9,18.0,14.0,0.005512833595275879,0.0,0.4400420369018885,full_method,14,2,0.39999999999999986,clean
1.0,9,18.0,14.0,0.005544126033782959,0.0,0.4409809653839901,no_degree_prior,14,2,0.39999999999999986,clean
1.0,0,7.0,2.0,0.027990555763244628,0.45,1.0,source_only,30,2,1.0,feature_noise
1.0,0,7.0,2.0,0.02820220987002055,0.45,0.4401431744681374,full_method,30,2,0.39999999999999986,feature_noise
1.0,0,7.0,2.0,0.02817140817642212,0.45,0.44617089796804615,no_degree_prior,30,2,0.39999999999999986,feature_noise
0.9583333333333334,1,8.0,7.0,0.06566626081864038,0.45,1.0,source_only,24,2,1.0,feature_noise
0.9583333333333334,1,8.0,7.0,0.06643220782279968,0.45,0.4401431744681374,full_method,24,2,0.39999999999999986,feature_noise
0.9583333333333334,1,8.0,7.0,0.06639797985553741,0.45,0.44617089796804615,no_degree_prior,24,2,0.39999999999999986,feature_noise
1.0,3,9.0,8.0,0.014918923377990723,0.45,1.0,source_only,28,2,1.0,feature_noise
1.0,3,9.0,8.0,0.013714396527835302,0.45,0.4401431744681374,full_method,28,2,0.39999999999999986,feature_noise
1.0,3,9.0,8.0,0.01378216700894492,0.45,0.44617089796804615,no_degree_prior,28,2,0.39999999999999986,feature_noise
1.0,4,10.0,9.0,0.0022907257080078125,0.45,1.0,source_only,21,2,1.0,feature_noise
1.0,4,10.0,9.0,0.0020961761474609375,0.45,0.4401431744681374,full_method,21,2,0.39999999999999986,feature_noise
1.0,4,10.0,9.0,0.0021029114723205566,0.45,0.44617089796804615,no_degree_prior,21,2,0.39999999999999986,feature_noise
1.0,6,11.0,10.0,0.02501337443079267,0.45,1.0,source_only,14,2,1.0,feature_noise
1.0,6,11.0,10.0,0.023441344499588013,0.45,0.4401431744681374,full_method,14,2,0.39999999999999986,feature_noise
1.0,6,11.0,10.0,0.023483072008405412,0.45,0.44617089796804615,no_degree_prior,14,2,0.39999999999999986,feature_noise
1.0,7,13.0,11.0,0.0051920413970947266,0.45,1.0,source_only,25,2,1.0,feature_noise
1.0,7,13.0,11.0,0.00451970100402832,0.45,0.4401431744681374,full_method,25,2,0.39999999999999986,feature_noise
1.0,7,13.0,11.0,0.004556894302368164,0.45,0.44617089796804615,no_degree_prior,25,2,0.39999999999999986,feature_noise
1.0,8,14.0,13.0,0.0032538175582885742,0.45,1.0,source_only,9,2,1.0,feature_noise
1.0,8,14.0,13.0,0.0032027363777160645,0.45,0.4401431744681374,full_method,9,2,0.39999999999999986,feature_noise
1.0,8,14.0,13.0,0.003186643123626709,0.45,0.44617089796804615,no_degree_prior,9,2,0.39999999999999986,feature_noise
1.0,9,18.0,14.0,0.0070381760597229,0.45,1.0,source_only,14,2,1.0,feature_noise
1.0,9,18.0,14.0,0.00620192289352417,0.45,0.4401431744681374,full_method,14,2,0.39999999999999986,feature_noise
1.0,9,18.0,14.0,0.006258606910705566,0.45,0.44617089796804615,no_degree_prior,14,2,0.39999999999999986,feature_noise
0.9310344827586207,0,4.0,1.0,0.04425270598510216,0.35,1.0,source_only,29,2,1.0,edge_drop
0.9310344827586207,0,4.0,1.0,0.04467747745842769,0.35,0.43313144553233457,full_method,29,2,0.39999999999999986,edge_drop
0.9310344827586207,0,4.0,1.0,0.044616742380734147,0.35,0.43190018097765387,no_degree_prior,29,2,0.39999999999999986,edge_drop
0.96875,1,5.0,4.0,0.04335355572402477,0.35,1.0,source_only,32,2,1.0,edge_drop
0.96875,1,5.0,4.0,0.043183231726288795,0.35,0.43313144553233457,full_method,32,2,0.39999999999999986,edge_drop
0.96875,1,5.0,4.0,0.043239742517471313,0.35,0.43190018097765387,no_degree_prior,32,2,0.39999999999999986,edge_drop
0.9642857142857143,3,6.0,5.0,0.038226738572120667,0.35,1.0,source_only,28,2,1.0,edge_drop
0.9642857142857143,3,6.0,5.0,0.037858430828366964,0.35,0.43313144553233457,full_method,28,2,0.39999999999999986,edge_drop
0.9642857142857143,3,6.0,5.0,0.03793721326759883,0.35,0.43190018097765387,no_degree_prior,28,2,0.39999999999999986,edge_drop
0.9642857142857143,5,7.0,6.0,0.051320505993706834,0.35,1.0,source_only,28,2,1.0,edge_drop
0.9642857142857143,5,7.0,6.0,0.05070753821304866,0.35,0.43313144553233457,full_method,28,2,0.39999999999999986,edge_drop
0.9642857142857143,5,7.0,6.0,0.05076106105531965,0.35,0.43190018097765387,no_degree_prior,28,2,0.39999999999999986,edge_drop
0.9615384615384616,7,9.0,7.0,0.028792816859025225,0.35,1.0,source_only,26,2,1.0,edge_drop
0.9615384615384616,7,9.0,7.0,0.028513314632269054,0.35,0.43313144553233457,full_method,26,2,0.39999999999999986,edge_drop
0.9615384615384616,7,9.0,7.0,0.028612207907896776,0.35,0.43190018097765387,no_degree_prior,26,2,0.39999999999999986,edge_drop
1.0,8,10.0,9.0,0.005957186222076416,0.35,1.0,source_only,11,2,1.0,edge_drop
1.0,8,10.0,9.0,0.005927085876464844,0.35,0.43313144553233457,full_method,11,2,0.39999999999999986,edge_drop
1.0,8,10.0,9.0,0.005911409854888916,0.35,0.43190018097765387,no_degree_prior,11,2,0.39999999999999986,edge_drop
1.0,9,13.0,10.0,0.0012352466583251953,0.35,1.0,source_only,11,2,1.0,edge_drop
1.0,9,13.0,10.0,0.0011562108993530273,0.35,0.43313144553233457,full_method,11,2,0.39999999999999986,edge_drop
1.0,9,13.0,10.0,0.0011624693870544434,0.35,0.43190018097765387,no_degree_prior,11,2,0.39999999999999986,edge_drop
1.0,0,9.0,7.0,0.09095125728183322,0.35,1.0,source_only,18,2,1.0,edge_add
1.0,0,9.0,7.0,0.08694389793607923,0.35,0.4145793180400791,full_method,18,2,0.39999999999999986,edge_add
1.0,0,9.0,7.0,0.08686674965752494,0.35,0.4177313246388588,no_degree_prior,18,2,0.39999999999999986,edge_add
0.9166666666666666,1,11.0,9.0,0.10427250713109969,0.35,1.0,source_only,24,2,1.0,edge_add
0.9166666666666666,1,11.0,9.0,0.10413868228594461,0.35,0.4145793180400791,full_method,24,2,0.39999999999999986,edge_add
0.9166666666666666,1,11.0,9.0,0.10418823113044103,0.35,0.4177313246388588,no_degree_prior,24,2,0.39999999999999986,edge_add
0.9230769230769231,2,12.0,11.0,0.07258277672987717,0.35,1.0,source_only,13,2,1.0,edge_add
0.9230769230769231,2,12.0,11.0,0.0720361746274508,0.35,0.4145793180400791,full_method,13,2,0.39999999999999986,edge_add
0.9230769230769231,2,12.0,11.0,0.07207672871076144,0.35,0.4177313246388588,no_degree_prior,13,2,0.39999999999999986,edge_add
0.9615384615384616,3,13.0,12.0,0.06441968794052418,0.35,1.0,source_only,26,2,1.0,edge_add
0.9615384615384616,3,13.0,12.0,0.05928857051409209,0.35,0.4145793180400791,full_method,26,2,0.39999999999999986,edge_add
0.9615384615384616,3,13.0,12.0,0.05919217948730175,0.35,0.4177313246388588,no_degree_prior,26,2,0.39999999999999986,edge_add
1.0,4,14.0,13.0,0.03176637129350142,0.35,1.0,source_only,22,2,1.0,edge_add
1.0,4,14.0,13.0,0.029551516879688614,0.35,0.4145793180400791,full_method,22,2,0.39999999999999986,edge_add
1.0,4,14.0,13.0,0.02947920018976385,0.35,0.4177313246388588,no_degree_prior,22,2,0.39999999999999986,edge_add
1.0,6,15.0,14.0,0.04967630282044411,0.35,1.0,source_only,16,2,1.0,edge_add
1.0,6,15.0,14.0,0.04633721336722374,0.35,0.4145793180400791,full_method,16,2,0.39999999999999986,edge_add
1.0,6,15.0,14.0,0.04619981348514557,0.35,0.4177313246388588,no_degree_prior,16,2,0.39999999999999986,edge_add
1.0,7,16.0,15.0,0.05114206671714783,0.35,1.0,source_only,16,2,1.0,edge_add
1.0,7,16.0,15.0,0.051177047193050385,0.35,0.4145793180400791,full_method,16,2,0.39999999999999986,edge_add
1.0,7,16.0,15.0,0.051192205399274826,0.35,0.4177313246388588,no_degree_prior,16,2,0.39999999999999986,edge_add
1.0,8,18.0,16.0,0.03546351566910744,0.35,1.0,source_only,16,2,1.0,edge_add
1.0,8,18.0,16.0,0.033134885132312775,0.35,0.4145793180400791,full_method,16,2,0.39999999999999986,edge_add
1.0,8,18.0,16.0,0.033065930008888245,0.35,0.4177313246388588,no_degree_prior,16,2,0.39999999999999986,edge_add
0.9285714285714286,9,24.0,18.0,0.072042316198349,0.35,1.0,source_only,14,2,1.0,edge_add
0.9285714285714286,9,24.0,18.0,0.06905757529394967,0.35,0.4145793180400791,full_method,14,2,0.39999999999999986,edge_add
0.9285714285714286,9,24.0,18.0,0.06901176912443978,0.35,0.4177313246388588,no_degree_prior,14,2,0.39999999999999986,edge_add
0.7894736842105263,0,6.0,3.0,0.2571011405242116,0.25,1.0,source_only,19,2,1.0,homophily_shift
0.7894736842105263,0,6.0,3.0,0.20748395668832878,0.25,0.40591835236700974,full_method,19,2,0.39999999999999986,homophily_shift
0.7894736842105263,0,6.0,3.0,0.20737498528078982,0.25,0.40567488267545626,no_degree_prior,19,2,0.39999999999999986,homophily_shift
0.9117647058823529,1,8.0,6.0,0.12218996093553658,0.25,1.0,source_only,34,2,1.0,homophily_shift
0.9117647058823529,1,8.0,6.0,0.12507837660172405,0.25,0.40591835236700974,full_method,34,2,0.39999999999999986,homophily_shift
0.9117647058823529,1,8.0,6.0,0.12516597965184378,0.25,0.40567488267545626,no_degree_prior,34,2,0.39999999999999986,homophily_shift
0.8928571428571429,3,9.0,8.0,0.0648965984582901,0.25,1.0,source_only,28,2,1.0,homophily_shift
0.8928571428571429,3,9.0,8.0,0.09532002678939275,0.25,0.40591835236700974,full_method,28,2,0.39999999999999986,homophily_shift
0.8928571428571429,3,9.0,8.0,0.12083168114934648,0.25,0.40567488267545626,no_degree_prior,28,2,0.39999999999999986,homophily_shift
0.9444444444444444,4,10.0,9.0,0.1530142376820246,0.25,1.0,source_only,18,2,1.0,homophily_shift
0.9444444444444444,4,10.0,9.0,0.14889276689953274,0.25,0.40591835236700974,full_method,18,2,0.39999999999999986,homophily_shift
0.9444444444444444,4,10.0,9.0,0.1485523399379518,0.25,0.40567488267545626,no_degree_prior,18,2,0.39999999999999986,homophily_shift
0.9444444444444444,6,11.0,10.4,0.12382445236047109,0.25,1.0,source_only,18,2,1.0,homophily_shift
0.9444444444444444,6,11.0,10.4,0.12630990975432926,0.25,0.40591835236700974,full_method,18,2,0.39999999999999986,homophily_shift
0.9444444444444444,6,11.0,10.4,0.12635330524709487,0.25,0.40567488267545626,no_degree_prior,18,2,0.39999999999999986,homophily_shift
0.9375,7,12.0,11.0,0.10578447952866554,0.25,1.0,source_only,16,2,1.0,homophily_shift
0.9375,7,12.0,11.0,0.10109423846006393,0.25,0.40591835236700974,full_method,16,2,0.39999999999999986,homophily_shift
0.9375,7,12.0,11.0,0.10110471025109291,0.25,0.40567488267545626,no_degree_prior,16,2,0.39999999999999986,homophily_shift
0.8095238095238095,8,15.0,12.0,0.21521211947713578,0.25,1.0,source_only,21,2,1.0,homophily_shift
0.8571428571428571,8,15.0,12.0,0.19403985142707825,0.25,0.40591835236700974,full_method,21,2,0.39999999999999986,homophily_shift
0.8571428571428571,8,15.0,12.0,0.1881866114480155,0.25,0.40567488267545626,no_degree_prior,21,2,0.39999999999999986,homophily_shift
0.9090909090909091,9,20.0,15.0,0.13213148984042083,0.25,1.0,source_only,11,2,1.0,homophily_shift
0.9090909090909091,9,20.0,15.0,0.12921361489729447,0.25,0.40591835236700974,full_method,11,2,0.39999999999999986,homophily_shift
0.9090909090909091,9,20.0,15.0,0.12889324264092877,0.25,0.40567488267545626,no_degree_prior,11,2,0.39999999999999986,homophily_shift
0.9411764705882353,0,6.4,1.0,0.06673977304907405,0.0,1.0,source_only,17,3,1.0,clean
0.9411764705882353,0,6.4,1.0,0.06624479504192576,0.0,0.42134183977456097,full_method,17,3,0.39999999999999986,clean
0.9411764705882353,0,6.4,1.0,0.06623701488270478,0.0,0.4330346873805306,no_degree_prior,17,3,0.39999999999999986,clean
1.0,1,7.0,6.4,0.027427385250727333,0.0,1.0,source_only,18,3,1.0,clean
1.0,1,7.0,6.4,0.0270448989338345,0.0,0.42134183977456097,full_method,18,3,0.39999999999999986,clean
1.0,1,7.0,6.4,0.027029852072397866,0.0,0.4330346873805306,no_degree_prior,18,3,0.39999999999999986,clean
0.8823529411764706,2,8.0,7.0,0.08702319159227259,0.0,1.0,source_only,17,3,1.0,clean
0.8823529411764706,2,8.0,7.0,0.08697110414505005,0.0,0.42134183977456097,full_method,17,3,0.39999999999999986,clean
0.8823529411764706,2,8.0,7.0,0.08694579320795395,0.0,0.4330346873805306,no_degree_prior,17,3,0.39999999999999986,clean
1.0,3,9.0,8.0,0.018793577733247177,0.0,1.0,source_only,23,3,1.0,clean
1.0,3,9.0,8.0,0.018267652262812073,0.0,0.42134183977456097,full_method,23,3,0.39999999999999986,clean
1.0,3,9.0,8.0,0.018292937589728313,0.0,0.4330346873805306,no_degree_prior,23,3,0.39999999999999986,clean
1.0,4,10.0,9.0,0.013151154798619887,0.0,1.0,source_only,17,3,1.0,clean
1.0,4,10.0,9.0,0.012715553536134606,0.0,0.42134183977456097,full_method,17,3,0.39999999999999986,clean
1.0,4,10.0,9.0,0.012728883939630845,0.0,0.4330346873805306,no_degree_prior,17,3,0.39999999999999986,clean
1.0,5,11.0,10.0,0.017978354640628982,0.0,1.0,source_only,23,3,1.0,clean
1.0,5,11.0,10.0,0.0180046998936197,0.0,0.42134183977456097,full_method,23,3,0.39999999999999986,clean
1.0,5,11.0,10.0,0.018000283966893734,0.0,0.4330346873805306,no_degree_prior,23,3,0.39999999999999986,clean
1.0,7,13.0,11.8,0.011376380920410156,0.0,1.0,source_only,23,3,1.0,clean
1.0,7,13.0,11.8,0.010932686536208443,0.0,0.42134183977456097,full_method,23,3,0.39999999999999986,clean
1.0,7,13.0,11.8,0.01093394600826761,0.0,0.4330346873805306,no_degree_prior,23,3,0.39999999999999986,clean
1.0,8,14.0,13.0,0.014020342093247635,0.0,1.0,source_only,13,3,1.0,clean
1.0,8,14.0,13.0,0.013483813175788294,0.0,0.42134183977456097,full_method,13,3,0.39999999999999986,clean
1.0,8,14.0,13.0,0.01345649132361779,0.0,0.4330346873805306,no_degree_prior,13,3,0.39999999999999986,clean
1.0,9,19.0,14.0,0.00226747989654541,0.0,1.0,source_only,14,3,1.0,clean
1.0,9,19.0,14.0,0.0021613240242004395,0.0,0.42134183977456097,full_method,14,3,0.39999999999999986,clean
1.0,9,19.0,14.0,0.002167344093322754,0.0,0.4330346873805306,no_degree_prior,14,3,0.39999999999999986,clean
0.9411764705882353,0,6.4,1.0,0.060172894421745754,0.45,1.0,source_only,17,3,1.0,feature_noise
0.9411764705882353,0,6.4,1.0,0.0429379940032959,0.45,0.4270271806982689,full_method,17,3,0.39999999999999986,feature_noise
0.9411764705882353,0,6.4,1.0,0.04298674359041102,0.45,0.4341087074306819,no_degree_prior,17,3,0.39999999999999986,feature_noise
1.0,1,7.0,6.4,0.037446594900555075,0.45,1.0,source_only,18,3,1.0,feature_noise
1.0,1,7.0,6.4,0.03626549575063917,0.45,0.4270271806982689,full_method,18,3,0.39999999999999986,feature_noise
1.0,1,7.0,6.4,0.036244481801986694,0.45,0.4341087074306819,no_degree_prior,18,3,0.39999999999999986,feature_noise
0.9411764705882353,2,8.0,7.0,0.07044472764520084,0.45,1.0,source_only,17,3,1.0,feature_noise
0.9411764705882353,2,8.0,7.0,0.06975509839899399,0.45,0.4270271806982689,full_method,17,3,0.39999999999999986,feature_noise
0.9411764705882353,2,8.0,7.0,0.06964555558036356,0.45,0.4341087074306819,no_degree_prior,17,3,0.39999999999999986,feature_noise
1.0,3,9.0,8.0,0.02383304160574208,0.45,1.0,source_only,23,3,1.0,feature_noise
1.0,3,9.0,8.0,0.023205889307934303,0.45,0.4270271806982689,full_method,23,3,0.39999999999999986,feature_noise
1.0,3,9.0,8.0,0.023240146429642387,0.45,0.4341087074306819,no_degree_prior,23,3,0.39999999999999986,feature_noise
1.0,4,10.0,9.0,0.01894218080184039,0.45,1.0,source_only,17,3,1.0,feature_noise
1.0,4,10.0,9.0,0.01800018548965454,0.45,0.4270271806982689,full_method,17,3,0.39999999999999986,feature_noise
1.0,4,10.0,9.0,0.018008677398457247,0.45,0.4341087074306819,no_degree_prior,17,3,0.39999999999999986,feature_noise
0.9565217391304348,5,11.0,10.0,0.042042623395505165,0.45,1.0,source_only,23,3,1.0,feature_noise
0.9565217391304348,5,11.0,10.0,0.0429883845474409,0.45,0.4270271806982689,full_method,23,3,0.39999999999999986,feature_noise
0.9565217391304348,5,11.0,10.0,0.042994591205016426,0.45,0.4341087074306819,no_degree_prior,23,3,0.39999999999999986,feature_noise
0.9565217391304348,7,13.0,11.8,0.03420132139454717,0.45,1.0,source_only,23,3,1.0,feature_noise
0.9565217391304348,7,13.0,11.8,0.03229758273000302,0.45,0.4270271806982689,full_method,23,3,0.39999999999999986,feature_noise
0.9565217391304348,7,13.0,11.8,0.03230394487795622,0.45,0.4341087074306819,no_degree_prior,23,3,0.39999999999999986,feature_noise
1.0,8,14.0,13.0,0.031800806522369385,0.45,1.0,source_only,13,3,1.0,feature_noise
1.0,8,14.0,13.0,0.02797038280046903,0.45,0.4270271806982689,full_method,13,3,0.39999999999999986,feature_noise
1.0,8,14.0,13.0,0.02788132887620192,0.45,0.4341087074306819,no_degree_prior,13,3,0.39999999999999986,feature_noise
1.0,9,19.0,14.0,0.0024138689041137695,0.45,1.0,source_only,14,3,1.0,feature_noise
1.0,9,19.0,14.0,0.0022388100624084473,0.45,0.4270271806982689,full_method,14,3,0.39999999999999986,feature_noise
